id,amount,merchant_name,payment_method,transaction_time,device_id,location,sender,receiver,is_fraud,fraud_type
d803723d-cef8-4bbf-9ab9-52d54383e717,1257000.0,Laundry Kilat Bu Wati,OVO,2024-11-27T10:31:53.350661,IOS-034BF478,Jakarta Utara,Lina Suharto,Minimarket Bu Endah,0,
8e099ae8-e10f-484e-a5d7-86ea888c86f6,459000.0,Toko Sembako Bu Yanti,QRIS,2024-06-06T02:05:29.163649,ANDROID-B0906BB9,Depok,Dewi Lestari,Minimarket Bu Endah,1,suspicious_pattern
4b56fc25-0d99-406d-a1ba-b91397f0dc82,100000.0,Warung Pak Budi,BCA,2024-06-10T17:49:31.176006,ANDROID-F78F2F60,Jakarta Utara,Sari Kusuma,Toko Sembako Bu Yanti,0,
e9d7eaaa-574b-494b-ac48-9c125df68e06,2431000.0,Toko Alat Tulis Mas Erwan,BRI,2024-02-05T21:01:25.868640,IOS-9515CB9E,Bandung,Putri Wibowo,Toko Baju Murah Pak Rahmat,0,
16e3057d-9286-40b5-80be-747246917e9c,47000.0,Toko Online Bu Sari,BCA,2024-10-21T10:40:25.321569,ANDROID-E9B071C5,Bandung,Wahyu Kurniawan,Laundry Kilat Bu Wati,0,
2cb32214-7e25-4439-9001-c7f21fa024a5,66000.0,Apotek Sehat Sejahtera,BCA,2024-07-20T12:36:37.694038,ANDROID-E8AD09F7,Jakarta Timur,Wahyu Firmansyah,Warung Makan Bu Tini,0,
e88ce9ad-fdee-4edd-8a5d-04d3002e19f6,265000.0,Warung Kopi Mas Rizky,LinkAja,2024-07-26T08:22:21.390380,IOS-99595B7E,Surabaya,Reza Kusuma,Minimarket Bu Endah,0,
cc98f90e-383b-483c-9960-efe64c1c3468,3557000.0,Toko Elektronik Mas Dedi,BCA,2024-02-29T02:49:50.036555,IOS-09CBFFCC,Jakarta Barat,Hani Handoko,Bengkel Las Pak Slamet,0,
2016f5b9-2806-4c99-bcdf-a9711ed5b6af,633000.0,FAKE-Apotek Sehat Sejahtera,BCA,2024-01-24T10:56:20.225513,ANDROID-FD50CBF7,Jakarta Selatan,Putri Lestari,Minimarket Bu Endah,1,invoice_manipulation
dbbda63f-47f4-48d5-aba7-1c660cdbad7a,565000.0,Toko Elektronik Mas Dedi,QRIS,2024-10-16T08:09:48.208538,ANDROID-E8EB2D05,Depok,Putri Kusuma,Bengkel Motor Mas Agus,0,
4ab4ecf8-1494-4ef6-bcab-6fac8a5439ea,381000.0,Minimarket Bu Endah,QRIS,2024-06-26T19:50:37.378296,IOS-9E365617,Jakarta Barat,Wahyu Lestari,Toko Alat Tulis Mas Erwan,0,
bb965c5b-f554-4d63-a263-1bcad2009b47,4100000.0,Bengkel Motor Mas Agus,QRIS,2024-03-03T04:59:35.491436,ANDROID-77F8E75A,Tangerang,Anonim-8125,Laundry Kilat Bu Wati,1,identity_fraud
7edc459e-4f79-47e3-9928-48d33ea24064,312000.0,Apotek Sehat Sejahtera,QRIS,2024-02-20T14:30:39.902602,ANDROID-707D835F,Bandung,Hani Wijaya,Laundry Kilat Bu Wati,0,
94a7e40e-04fd-4bfa-b4cd-4b6cf9ce894f,19000.0,Bakso Pak Soleh,LinkAja,2024-06-16T07:13:06.127704,IOS-B20AE755,Jakarta Utara,Wahyu Susanto,Bengkel Las Pak Slamet,0,
8aa2475e-1108-4eee-a50b-08e483725c04,465000.0,Bakso Pak Soleh,BCA,2024-08-26T19:40:44.245570,ANDROID-C7293680,Jakarta Timur,Wahyu Nugroho,Kios Pulsa Mas Feri,0,
22847f13-261b-4bd3-beef-eeac522c66a4,268000.0,Warung Pak Budi,BRI,2024-04-17T00:09:51.521095,ANDROID-136E52F1,Jakarta Pusat,Sari Prasetyo,Warung Pak Budi,0,
24f7675c-faff-42d4-b94b-1019034570ac,53000.0,Kios Pulsa Mas Feri,OVO,2024-03-21T16:46:33.118407,WEB-E1DBDC03,Jakarta Pusat,Oka Santoso,Toko Buah Bu Lastri,0,
6966441a-cefd-427f-a0af-9ecf88edd89e,93000.0,Toko Baju Murah Pak Rahmat,BRI,2024-04-24T21:11:12.276004,ANDROID-0149DDC0,Tangerang,Umi Nugroho,Warung Makan Bu Tini,1,duplicate
9226bc86-607b-435a-be7d-0689478496b4,93000.0,Konter HP Bu Nurul,BRI,2024-05-17T22:54:28.984624,IOS-20F384B9,Palembang,Citra Santoso,Toko Buah Bu Lastri,0,
babd9db1-820a-48ce-bfc3-ab852f18513f,1593000.0,Minimarket Bu Endah,Mandiri,2024-02-16T15:26:18.309168,WEB-2D93B44E,Jakarta Selatan,Tono Wibowo,Bengkel Las Pak Slamet,0,
a0c94fe8-3420-4cd9-9a28-851e957ea5f5,1120000.0,Toko Sembako Bu Yanti,Dana,2024-02-25T20:06:51.261340,WEB-90F2553B,Depok,Hani Prasetyo,Bakso Pak Soleh,0,
609de32d-f232-4cc5-862f-230f29b9d54d,29000.0,Warung Kopi Mas Rizky,Mandiri,2024-11-28T11:17:05.293451,IOS-F4C3CD42,Depok,Mira Kusuma,Bakso Pak Soleh,0,
4e8dbef0-7dc0-4978-95cb-0440c97137a5,66075000.0,Bakso Pak Soleh,OVO,2024-04-18T21:33:06.089840,IOS-2A2AC228,Jakarta Selatan,Yanto Hidayat,Bengkel Motor Mas Agus,1,amount_anomaly
b27cb05e-9a63-4f6a-b20e-b6edfa2700d7,389000.0,Toko Online Bu Sari,BNI,2024-04-27T09:25:44.654030,IOS-A6717D4D,Tangerang,Vina Wibowo,Toko Baju Murah Pak Rahmat,0,
43cab54d-5b8b-4af5-971a-f59c5ee83db9,24000.0,Laundry Kilat Bu Wati,BCA,2024-10-22T12:36:38.881792,ANDROID-2E0D6CB6,Bandung,Xena Kurniawan,Bengkel Motor Mas Agus,0,
1ad3a1e1-582b-4f4e-9934-f4778ff57603,83000.0,Apotek Sehat Sejahtera,BNI,2024-11-20T17:00:11.289397,WEB-91BFD668,Jakarta Utara,Fajar Rahayu,Apotek Sehat Sejahtera,0,
98eabdce-745d-4fed-9c59-510ba2a167a5,118000.0,Supermarket Berkah Jaya,GoPay,2024-07-16T18:28:43.900957,WEB-D3ABA132,Jakarta Pusat,Reza Ariani,Bengkel Motor Mas Agus,0,
15b0cdf9-8281-4acb-92c7-b5e22a34f592,4267000.0,Bengkel Motor Mas Agus,LinkAja,2024-09-14T20:06:25.472534,WEB-64A485C6,Depok,Oka Saputra,Bengkel Motor Mas Agus,0,
28fc28fe-86a6-46a8-b7cb-93ace4475637,101000.0,Laundry Kilat Bu Wati,GoPay,2024-07-06T22:38:47.955159,ANDROID-6E7DB9FD,Depok,Anonim-1272,Laundry Kilat Bu Wati,1,identity_fraud
444a7e3f-8987-4729-8a81-825bfc3b8504,1119000.0,Jasa Print Pak Hendra,BNI,2024-06-03T15:49:01.174520,ANDROID-2E595207,Jakarta Timur,Joko Purnama,Bengkel Motor Mas Agus,0,
76fd0f3c-4cad-4b61-9b46-62f131d26605,1965000.0,Jasa Print Pak Hendra,LinkAja,2024-06-12T01:03:05.905381,IOS-586E5A56,Palembang,Anonim-2854,Minimarket Bu Endah,1,identity_fraud
abefdd93-9732-47a2-b050-dd7734fb6dee,251000.0,Kios Pulsa Mas Feri,OVO,2024-12-06T04:04:32.665563,ANDROID-7E5238D8,Jakarta Barat,Vina Purnama,Minimarket Bu Endah,1,suspicious_pattern
e65d4d53-d4e0-4e23-a162-360087687ee4,4940000.0,Salon Cantik Bu Dewi,BRI,2024-05-23T11:00:44.973417,IOS-64A0B883,Bandung,Tono Wijaya,Bengkel Las Pak Slamet,0,
fb2f748f-bce5-4813-8e88-98955ff51aa1,2654000.0,Bengkel Motor Mas Agus,BNI,2024-04-30T19:32:40.488240,ANDROID-161E04B6,Jakarta Timur,Yanto Wibowo,Warung Kopi Mas Rizky,0,
face4611-1216-4134-b370-171748669512,230000.0,Supermarket Berkah Jaya,GoPay,2024-02-12T08:43:48.535135,ANDROID-EF3E27CC,Depok,Yanto Saputra,Bengkel Motor Mas Agus,0,
2cdcd557-fca7-4b67-84af-898647a10007,139000.0,Toko Buah Bu Lastri,OVO,2024-11-30T17:52:41.313071,ANDROID-39C202FF,Semarang,Joko Suharto,Laundry Kilat Bu Wati,0,
8813bae0-3935-47e4-b588-10ad84ef0bb0,1241000.0,Apotek Sehat Sejahtera,Mandiri,2024-02-12T20:59:25.961149,ANDROID-4503D830,Bekasi,Zahra Saputra,Minimarket Bu Endah,0,
bf4dcf29-7296-47f1-b597-7df0c03e0eb4,158000.0,Warung Kopi Mas Rizky,BNI,2024-05-16T07:15:05.082940,IOS-6166A042,Jakarta Utara,Irwan Hidayat,Toko Online Bu Sari,0,
7f9a8301-fb6f-48dc-b1e2-a1d1bc0f16b0,41000.0,Toko Baju Murah Pak Rahmat,Dana,2024-02-16T20:26:04.283887,ANDROID-490A24AB,Palembang,Putri Purnama,Salon Cantik Bu Dewi,0,
0a286a5b-1fc3-49b8-8e8f-7b480b3e0984,34000.0,Salon Cantik Bu Dewi,BCA,2024-07-13T12:46:47.225873,ANDROID-CD4ADCAC,Depok,Kartini Rahayu,Toko Sembako Bu Yanti,0,
c0222ede-bc76-486c-b656-3431cf8fa778,381000.0,Toko Sembako Bu Yanti,LinkAja,2024-01-11T07:04:25.112199,IOS-7B2E9834,Surabaya,Sari Susanto,Jasa Print Pak Hendra,1,duplicate
e29e060f-ce5c-4e6e-a5de-eeb71d796d0a,482000.0,Toko Alat Tulis Mas Erwan,QRIS,2024-11-01T09:55:13.249814,IOS-7B38901F,Jakarta Selatan,Oka Lestari,Toko Alat Tulis Mas Erwan,0,
cf2e9f61-c7ee-483f-ace7-c3bf45c5d32e,79000.0,Jasa Print Pak Hendra,BRI,2024-10-15T10:30:24.933321,WEB-4DAF9E34,Tangerang,Nanda Prasetyo,Bengkel Las Pak Slamet,0,
8790b1cf-e372-4600-a538-f964511f2aad,2601000.0,FAKE-Warung Kopi Mas Rizky,ShopeePay,2024-12-26T08:02:37.570100,ANDROID-B9D421ED,Jakarta Barat,Dewi Lestari,Supermarket Berkah Jaya,1,invoice_manipulation
14c98935-dd59-4780-b9be-880fb0db43c1,1985000.0,Toko Elektronik Mas Dedi,LinkAja,2024-03-23T21:01:09.554483,WEB-30A634F3,Jakarta Selatan,Oka Rahayu,Toko Alat Tulis Mas Erwan,0,
68c5876a-0f44-40f1-962c-89872ac9d422,84000.0,Toko Buah Bu Lastri,BNI,2024-12-14T14:38:51.601044,WEB-427C3E24,Semarang,Eko Susanto,Toko Elektronik Mas Dedi,0,
03145a67-14e9-4921-8a70-b0d3ca30eaeb,2874000.0,Toko Buah Bu Lastri,LinkAja,2024-12-11T17:09:48.084700,ANDROID-EAB4A432,Surabaya,Fajar Firmansyah,Kios Pulsa Mas Feri,0,
37f838c4-ed68-42a3-88fa-a68ae47b0441,74000.0,Jasa Print Pak Hendra,LinkAja,2024-07-30T05:16:41.724412,WEB-7EFA030C,Bekasi,Tono Firmansyah,Apotek Sehat Sejahtera,0,
cb4317c5-2de9-4160-b771-5a85208b07d6,182000.0,Toko Alat Tulis Mas Erwan,BNI,2024-06-14T12:02:47.776874,IOS-F5F04454,Bekasi,Oka Kurniawan,Laundry Kilat Bu Wati,0,
e5e996d4-a362-4e65-b42c-adc206d87bc5,48000.0,Toko Elektronik Mas Dedi,LinkAja,2024-01-19T22:48:23.331662,IOS-9E50156F,Jakarta Barat,Eko Wijaya,Bengkel Motor Mas Agus,0,
4317bed7-df51-427d-94d7-bb11ebc17294,1395000.0,Toko Alat Tulis Mas Erwan,BRI,2024-01-03T11:27:05.009458,IOS-A7238B45,Depok,Budi Prasetyo,Konter HP Bu Nurul,0,
08e8bc09-a39c-4e71-b125-5538cadb6301,43000.0,Toko Elektronik Mas Dedi,QRIS,2024-12-10T10:02:57.677493,WEB-8AEA27F1,Jakarta Utara,Umi Kurniawan,Bengkel Motor Mas Agus,0,
045346b9-a2f6-4eb2-b1b2-a30d4910f83b,412000.0,Bengkel Las Pak Slamet,Mandiri,2024-08-05T19:03:32.775534,WEB-1F34C4C7,Yogyakarta,Andi Rahayu,Toko Baju Murah Pak Rahmat,0,
bcfb4082-a3ed-4db7-a87d-6f5606b6ce33,116924000.0,Toko Alat Tulis Mas Erwan,GoPay,2024-06-07T05:12:42.628139,WEB-5EE57256,Jakarta Pusat,Yanto Nugroho,Toko Alat Tulis Mas Erwan,1,amount_anomaly
d43ec874-ef4e-4c2b-bbe2-41292873a133,269000.0,Minimarket Bu Endah,Dana,2024-10-19T13:11:25.422535,ANDROID-0A3584CD,Bekasi,Gilang Purnama,Jasa Print Pak Hendra,0,
d9d86d00-97a0-43a5-8b70-a15f2f23dbdf,11000.0,Supermarket Berkah Jaya,BCA,2024-05-16T09:53:15.369048,ANDROID-4527505D,Tangerang,Andi Kurniawan,Bengkel Motor Mas Agus,0,
345821ef-dfac-4fe0-9260-f54b0e9ab459,184000.0,Supermarket Berkah Jaya,Mandiri,2024-02-07T16:10:50.829871,IOS-019D1817,Jakarta Timur,Andi Rahayu,Bengkel Las Pak Slamet,0,
569e976c-b5fe-4612-956d-cc295b9d757c,31000.0,Bengkel Motor Mas Agus,ShopeePay,2024-08-11T16:33:23.049998,ANDROID-D301B82A,Semarang,Lina Kurniawan,Bakso Pak Soleh,0,
a3ee5857-41cc-46ab-b788-de3d244cdfe6,118000.0,Warung Makan Bu Tini,BNI,2024-04-27T10:58:34.858690,ANDROID-2001DAB1,Jakarta Barat,Dewi Ariani,Bengkel Motor Mas Agus,0,
1cc18ae2-1e92-4f68-bc7d-45994c50e000,1287000.0,Apotek Sehat Sejahtera,Mandiri,2024-07-14T20:03:56.813809,WEB-80D3E983,Yogyakarta,Fajar Kusuma,Minimarket Bu Endah,0,
f55e0265-f3bc-45ce-9d4a-32949a184469,47000.0,Warung Makan Bu Tini,OVO,2024-05-05T08:04:22.335903,IOS-DF333F6C,Tangerang,Citra Lestari,Kios Pulsa Mas Feri,0,
f0306e66-b3f2-461d-9f32-b45b83315c42,259000.0,Salon Cantik Bu Dewi,BCA,2024-12-08T07:21:30.006848,ANDROID-0D61B25A,Jakarta Utara,Wahyu Lestari,Kios Pulsa Mas Feri,0,
b1159130-b676-42ed-a2b1-41a5b6ed2f7c,90000.0,Apotek Sehat Sejahtera,LinkAja,2024-09-25T02:02:54.118017,ANDROID-E07C2E19,Depok,Reza Ariani,Laundry Kilat Bu Wati,0,
468a5fc3-de0a-4d1f-95df-7b0684b4157e,165000.0,Toko Sembako Bu Yanti,OVO,2024-06-16T03:11:39.941428,WEB-C0646174,Jakarta Timur,Mira Rahayu,Toko Alat Tulis Mas Erwan,1,suspicious_pattern
8f333196-8aac-4f55-8840-c11b03d5c1a5,71000.0,Toko Buah Bu Lastri,Dana,2024-03-13T12:52:22.977044,ANDROID-480D47D7,Bandung,Zahra Rahayu,Toko Alat Tulis Mas Erwan,0,
0229229b-f9ef-4823-b6f4-c326ddfa0df6,90000.0,Warung Makan Bu Tini,QRIS,2024-01-15T06:26:03.539753,WEB-3AFCD3A6,Jakarta Barat,Anonim-5430,Supermarket Berkah Jaya,1,identity_fraud
d75653c3-6a14-49cd-8af7-ae036c7a1be8,20000.0,Toko Alat Tulis Mas Erwan,ShopeePay,2024-04-26T10:45:07.793255,WEB-41FD3927,Jakarta Pusat,Irwan Prasetyo,Supermarket Berkah Jaya,0,
af62f409-52a0-4525-9d9b-8d6bf38ee507,1242000.0,Laundry Kilat Bu Wati,BRI,2024-11-06T19:55:50.378039,IOS-26C7A4F9,Yogyakarta,Gilang Kurniawan,Konter HP Bu Nurul,0,
c5b8b146-c39e-4b4a-be20-746429d65058,1118000.0,FAKE-Warung Pak Budi,OVO,2024-09-21T08:55:43.111286,IOS-4FDE0E6D,Jakarta Selatan,Umi Kusuma,Bengkel Motor Mas Agus,1,invoice_manipulation
dad71af5-b253-4638-807f-945187b1b1ee,373000.0,Toko Elektronik Mas Dedi,GoPay,2024-03-13T10:48:56.579121,ANDROID-029FA2E2,Makassar,Reza Susanto,Toko Online Bu Sari,0,
0a150f1f-3164-4cea-9496-b580f74b18a6,95000.0,Warung Makan Bu Tini,BRI,2024-03-21T11:44:29.382008,IOS-6FBA21DA,Surabaya,Budi Santoso,Bengkel Motor Mas Agus,0,
1fb42e61-0218-4c5d-ab13-090f5a0a99d8,74000.0,Toko Sembako Bu Yanti,BNI,2024-07-02T20:49:16.619953,IOS-1F2B08AF,Jakarta Pusat,Oka Prasetyo,Laundry Kilat Bu Wati,0,
6e1a8736-f7dd-4858-a9fb-f4aec0ea5f53,74000.0,Toko Sembako Bu Yanti,GoPay,2024-06-28T08:28:35.601385,IOS-3E00BCA4,Surabaya,Wahyu Handoko,Warung Pak Budi,0,
f24ed321-0cf2-41ee-a1c0-ad746bceec94,27000.0,Toko Alat Tulis Mas Erwan,BCA,2024-01-19T12:14:48.747956,WEB-DC1A97DC,Bekasi,Budi Ariani,Apotek Sehat Sejahtera,0,
6be374b9-3ff5-4f02-896b-c537f1bda808,417000.0,Kios Pulsa Mas Feri,BRI,2024-03-18T12:01:35.066889,WEB-C3FE8F5F,Semarang,Dewi Handoko,Toko Online Bu Sari,0,
08150c87-eefa-4b94-8441-0ad0f3e7560d,432000.0,Toko Online Bu Sari,BRI,2024-03-15T21:13:47.213782,IOS-51296943,Makassar,Lina Suharto,Toko Alat Tulis Mas Erwan,0,
24fb692f-d6c4-4e93-90dc-7c11d5d1988e,308000.0,Toko Buah Bu Lastri,Dana,2024-02-25T10:58:23.031388,ANDROID-DA793F3A,Jakarta Timur,Zahra Suharto,Toko Buah Bu Lastri,0,
efe0d24a-4335-4a57-a2e4-900899b468be,145758000.0,Konter HP Bu Nurul,Dana,2024-08-17T00:21:25.050489,WEB-9A57A932,Jakarta Pusat,Dewi Kusuma,Bengkel Motor Mas Agus,1,amount_anomaly
de16bf15-b874-453b-85a7-34eb6816d55f,429000.0,Toko Sembako Bu Yanti,BCA,2024-07-18T10:46:10.184306,IOS-7E2AAEAA,Semarang,Budi Hidayat,Supermarket Berkah Jaya,0,
078cf1a7-161f-4f31-9f1a-c212b675a60c,476000.0,Warung Makan Bu Tini,QRIS,2024-10-29T11:50:18.088210,IOS-DB28BDB9,Palembang,Yanto Kurniawan,Laundry Kilat Bu Wati,0,
9943b1e3-3637-4045-a4ce-5f0fa68a90b2,292000.0,Supermarket Berkah Jaya,LinkAja,2024-08-29T17:19:13.698827,ANDROID-53802505,Makassar,Yanto Kusuma,Toko Sembako Bu Yanti,0,
38ec2bb7-af41-4ffb-84fe-229a38c64618,1272000.0,Bengkel Motor Mas Agus,GoPay,2024-09-24T23:35:23.467516,ANDROID-51BF371C,Medan,Mira Prasetyo,Bengkel Motor Mas Agus,0,
336491c8-1b01-4670-951b-8da9fb6237bf,99000.0,Salon Cantik Bu Dewi,GoPay,2024-09-22T09:35:03.536279,ANDROID-DFD0A48D,Tangerang,Eko Susanto,Konter HP Bu Nurul,0,
c06caa56-7cce-4add-9d15-ebdcfc8821dd,79000.0,Supermarket Berkah Jaya,Mandiri,2024-07-04T16:21:32.907830,ANDROID-16F6F224,Jakarta Utara,Fajar Susanto,Jasa Print Pak Hendra,0,
97bcfcc8-2cd9-4eb1-8c14-3226b922df4e,439000.0,Toko Online Bu Sari,Mandiri,2024-08-02T09:11:22.372760,ANDROID-358EF596,Tangerang,Joko Kurniawan,Toko Sembako Bu Yanti,0,
b3eacb76-f3c3-4690-854b-f91ebbfc8f83,19000.0,Warung Kopi Mas Rizky,BNI,2024-08-10T03:55:14.464991,ANDROID-B7B5CD4F,Semarang,Xena Firmansyah,Bengkel Motor Mas Agus,1,suspicious_pattern
b63facb5-37ff-4a18-837c-85d250f62d35,4123000.0,Minimarket Bu Endah,Mandiri,2024-11-18T15:14:27.318871,WEB-C55C5280,Surabaya,Vina Nugroho,Laundry Kilat Bu Wati,0,
68689af2-d9e0-48c2-889d-2562fa912141,1618000.0,Toko Elektronik Mas Dedi,Mandiri,2024-01-03T22:56:17.448254,WEB-C8F00238,Depok,Zahra Wijaya,Bakso Pak Soleh,0,
ebf4c7e8-818f-4a9c-bc58-69b485012bb5,297000.0,Apotek Sehat Sejahtera,QRIS,2024-04-19T22:29:02.450491,ANDROID-C87370D9,Depok,Dewi Rahayu,Minimarket Bu Endah,0,
a6dc9e73-f232-40ab-ba31-26497cf33ab4,1305000.0,Bakso Pak Soleh,GoPay,2024-09-14T09:29:02.384906,ANDROID-BF1A322F,Medan,Tono Kusuma,Bengkel Motor Mas Agus,0,
a1f21f89-aea5-4cd9-824a-6fe747aa2cab,1883000.0,Konter HP Bu Nurul,Mandiri,2024-05-30T22:15:29.816719,WEB-E2C69B75,Jakarta Timur,Dewi Purnama,Toko Buah Bu Lastri,1,duplicate
22845590-5386-4db7-894a-3c3b5a453995,437000.0,Bakso Pak Soleh,OVO,2024-07-17T22:14:26.097368,ANDROID-34C90ED8,Jakarta Timur,Eko Susanto,Warung Makan Bu Tini,0,
1b72876c-0725-4b79-81bc-62e9e94ee6d0,313000.0,Bengkel Motor Mas Agus,QRIS,2024-09-07T01:40:03.105160,WEB-B1D9862C,Jakarta Barat,Anonim-7643,Warung Pak Budi,1,identity_fraud
7267135c-c248-47d8-ab09-69a336d0ebfa,85000.0,Bengkel Las Pak Slamet,BNI,2024-07-25T17:18:25.882363,ANDROID-08C7B8B4,Yogyakarta,Yanto Saputra,Warung Makan Bu Tini,0,
db13bd8b-4875-4a56-92c9-cecd098c97b8,22000.0,Supermarket Berkah Jaya,GoPay,2024-02-22T21:41:07.952593,IOS-BD36E21C,Jakarta Barat,Oka Hidayat,Laundry Kilat Bu Wati,0,
59ba39fa-8596-458d-b84c-e0f0fca3c87c,16000.0,Supermarket Berkah Jaya,OVO,2024-03-02T02:22:42.703357,ANDROID-67D3BDF4,Jakarta Barat,Sari Purnama,Bengkel Las Pak Slamet,0,
83e20bdc-1edf-400f-b5b7-f246c14f7ff1,4264000.0,FAKE-Warung Makan Bu Tini,QRIS,2024-07-05T17:06:41.639272,ANDROID-92EA5C0F,Bandung,Andi Wibowo,Kios Pulsa Mas Feri,1,invoice_manipulation
b43594aa-236f-41a2-ba1b-34f41fbae321,391000.0,Jasa Print Pak Hendra,ShopeePay,2024-11-26T22:26:58.850364,ANDROID-E61DCF91,Jakarta Selatan,Putri Kurniawan,Kios Pulsa Mas Feri,0,
fa4ab96c-9eb4-4788-970f-cea181a97219,98000.0,Laundry Kilat Bu Wati,Mandiri,2024-05-26T10:28:07.541213,WEB-CAE08045,Bekasi,Yanto Hidayat,Kios Pulsa Mas Feri,0,
15ef4864-27a5-44d6-89b7-8b2e4b05a59e,202000.0,Jasa Print Pak Hendra,BRI,2024-05-07T13:56:03.801596,IOS-1A91365A,Yogyakarta,Andi Susanto,Bengkel Las Pak Slamet,0,
5fb6e6eb-e6f1-41a7-8dc0-1a72009db0bf,304000.0,Toko Buah Bu Lastri,LinkAja,2024-05-23T16:16:55.882957,IOS-C8D1ADFC,Medan,Tono Setiawan,Warung Pak Budi,0,
e0ea598f-2eb4-40b1-952d-ab4ccd730c8b,382000.0,Warung Pak Budi,Mandiri,2024-08-10T19:45:06.847519,ANDROID-8F329DB9,Semarang,Reza Wibowo,Bengkel Motor Mas Agus,0,
74fb0bc7-06ca-446a-8b04-c51c77e2fa1f,357000.0,Warung Makan Bu Tini,ShopeePay,2024-02-04T14:19:16.078213,WEB-76FA0D48,Jakarta Selatan,Putri Handoko,Warung Pak Budi,0,
5c14db45-9f7c-4be0-a980-eb8fa76b64e4,36000.0,Salon Cantik Bu Dewi,BCA,2024-03-13T15:13:44.102946,IOS-229F2EA8,Jakarta Selatan,Mira Rahayu,Bakso Pak Soleh,0,
2aa72681-47da-4d47-8612-836a28d4d363,404000.0,Supermarket Berkah Jaya,BRI,2024-06-17T18:54:46.015357,WEB-0447A18A,Jakarta Utara,Umi Lestari,Toko Elektronik Mas Dedi,0,
a37415da-7635-40d9-9c40-c1fd7f7ef10a,71000.0,Apotek Sehat Sejahtera,Mandiri,2024-12-12T18:36:03.857835,WEB-370E52A4,Tangerang,Zahra Ariani,Bakso Pak Soleh,0,
dfb71d36-ae33-42c6-b155-131fc5980baf,460000.0,Warung Kopi Mas Rizky,BRI,2024-02-22T15:42:40.421973,WEB-A6341C84,Yogyakarta,Oka Nugroho,Toko Baju Murah Pak Rahmat,0,
65d4720d-9bf7-480f-86bb-3300f048228d,351000.0,Supermarket Berkah Jaya,BRI,2024-11-10T21:31:26.711190,ANDROID-BECF91E7,Jakarta Barat,Reza Wibowo,Bengkel Motor Mas Agus,0,
eb509d56-dc2b-408a-a28f-650ba549c6a4,630000.0,Bengkel Motor Mas Agus,BNI,2024-08-17T20:58:52.089119,ANDROID-DE500336,Semarang,Umi Saputra,Kios Pulsa Mas Feri,0,
dbb7d533-5b08-410e-8695-4c8f6d182cd7,1836000.0,Warung Pak Budi,ShopeePay,2024-05-09T15:06:44.810063,IOS-4DFFB8B0,Jakarta Barat,Budi Nugroho,Warung Makan Bu Tini,0,
79fd235e-1a1c-4c2d-8f35-c7f9865f347f,56000.0,Supermarket Berkah Jaya,BNI,2024-08-21T11:06:23.924218,WEB-03A8353F,Surabaya,Irwan Suharto,Kios Pulsa Mas Feri,0,
159ed293-a310-4e28-8bcf-9a9bf44c8e48,42000.0,Minimarket Bu Endah,LinkAja,2024-05-17T12:59:06.141792,IOS-8151179A,Jakarta Barat,Oka Purnama,Apotek Sehat Sejahtera,0,
3a93ed77-a257-4524-a53a-cfbdc881f542,3056000.0,Bengkel Las Pak Slamet,BCA,2024-09-10T04:58:20.728612,WEB-45F19BB7,Bekasi,Reza Susanto,Toko Online Bu Sari,1,suspicious_pattern
efd129cc-98dd-4ae1-ad92-fff1a7354a83,1881000.0,Toko Buah Bu Lastri,GoPay,2024-12-17T07:57:03.162310,WEB-51745EAA,Semarang,Yanto Kusuma,Toko Baju Murah Pak Rahmat,0,
ba4607e0-82fd-4324-9bb8-2e99c60c0d31,1573000.0,Bengkel Motor Mas Agus,QRIS,2024-02-09T20:51:03.258335,ANDROID-B47B3BA4,Jakarta Pusat,Gilang Kusuma,Konter HP Bu Nurul,0,
fae0abc8-17e6-4919-87e3-ffd4a6914eed,2474000.0,Toko Buah Bu Lastri,Dana,2024-09-18T11:03:23.661908,WEB-1821C67F,Jakarta Barat,Andi Purnama,Toko Elektronik Mas Dedi,0,
4bb06a8e-6a32-41a1-a2fd-bc0720937ddb,77000.0,Toko Alat Tulis Mas Erwan,BCA,2024-12-06T08:40:17.568831,WEB-72022B63,Medan,Anonim-9924,Salon Cantik Bu Dewi,1,identity_fraud
dabf2cfa-b6fc-49b3-9950-b45618bd179f,336000.0,Apotek Sehat Sejahtera,BRI,2024-06-14T06:23:51.096139,ANDROID-1CEC9F45,Makassar,Anonim-1348,Konter HP Bu Nurul,1,identity_fraud
c2ad68fb-7be6-457b-b289-ec651f65b3fd,210000.0,Minimarket Bu Endah,QRIS,2024-02-16T15:57:17.634650,WEB-55AF389F,Jakarta Pusat,Irwan Prasetyo,Toko Alat Tulis Mas Erwan,0,
a9d2e03b-a6db-40f4-b36e-572596fe6ca4,69000.0,Toko Baju Murah Pak Rahmat,BCA,2024-07-05T12:23:57.010177,IOS-C8EB68E0,Depok,Wahyu Wijaya,Kios Pulsa Mas Feri,0,
81655d78-ca77-4682-ae72-66d605496bc7,232000.0,Toko Sembako Bu Yanti,Dana,2024-09-04T14:44:26.002047,ANDROID-41671D71,Depok,Reza Hidayat,Kios Pulsa Mas Feri,0,
2b14a11a-d22a-4a91-8460-e092308c6f5e,286000.0,Toko Sembako Bu Yanti,LinkAja,2024-11-06T20:22:50.821816,WEB-A606ADA3,Jakarta Pusat,Hani Santoso,Laundry Kilat Bu Wati,0,
